psraid,weight,int_date,tz,cregion,fips,state,msa,usr,usr1,cstatus,p1,p2,kidage,kidgen,p4a,p5a,kidsel,p4b,p5b,p6,p7,q1a,q1b,q2a,q2b,q3a,q3b,q3c,q3d,q4,q5a,q5b,q5c,q5d,q7a,q7b,psex,age,educ,hisp,race,income,modem,q8,playgame,k1a,k1b,k2,k3a,k3b,k3c,k3d,k4a,k4b,k4c,k5a,k5b,k5c,k5d,k5e,k6a,k6b,k6c,k6d,k6e,k7a,k7b,k7c,k7d,k7e,k7f,k7g,k8a,k8b,k8c,k8d,k8e,k9a,k9b,k9c,k9d,k10,k11,k12_1,k12_2,k12_3,k13,k14a,k14b,k14c,k14d,k14e,k14f,k14g,k14h,k14i,k14j,k14k,k14l,k15,k16,k17,K17_CD1,K17_CD2,K17_CD3,k18,k19,k20a,k20b,k20c,k21,k22,k23,k24,k25,k26a,k26b,k26c,k26d,k27,k28,K28_CD1,K28_CD2,K28_CD3,k29a,k29b,k29c,k29d,k29e,k29f,k29g,k29h,k30a,k30b,k31a,k31b,k32a,k20cnt,ksex,kage,racethn,kagerec,numkids,i_user,c_user,c_age,c_agegrp,c_sex,c_game,k3cnt,k4cnt,k6cnt,k7cnt,k8cnt,k9cnt,k14cnt,k26cnt,k29cnt,raceos,modemos,k3dos,k12os,k13os,k17game,k28game
13301,1.35416666666667,10208,E,1,42003,42,38300,S,2,0,2,2,12,1, , ,1,12,1,1,1,1,1,1,1,1,1,3,1,1,2,3,1,2,1, ,2,45,6,2,1,9,5,1,1,1,1,1,1,1,1,1,2,1,2,3,1,3,1,3,1,1,1,1,1,2,3,2,3,5,4, ,1,1,1,2,1,1,1,1,1,1, , , , , ,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,18, , ,3,1,1,2,1,3, , ,1,2,1,1,2,1,1,9, , , ,1,3,3,3,2,2,3,3,3, ,3, ,2,2,1,12,1,1,2,1,1,12,1,1,1,4,1,5,2,5,4,6,3,1, , ,FREIND HOUSE, , ,GUITAR HERO, 
16244,2.25,12308,E,1,42003,42,38300,S,2,2,2,3,14,1, , ,1,14,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,4,3, ,2,35,5,2,2,4,1,2,1,1,2,6,1,1,2,2,1,1,1,1,1,3,1,3,2,2,1,1,1,1,1,5, ,3,5,3,1,1,2,2,2,1,1,1,1,2, , , , , ,2,2,1,1,2,2,1,1,1,1,1,1,2,2,1,24,105,21500,3,0,1,2,1,3, , ,1,1,1,1,1,1,2, , , , ,1,3,1,3,3,3,3,3,2,3,3, ,3,2,1,14,2,3,3,1,1,14,1,1,1,2,3,3,2,5,4,8,4,2, , , , , ,"MADDEN 08, NEED FOR SPEED, TOMB RAIDER", 
10006,2.08333333333333,121507,E,1,42003,42,38300,S,2,0,2,1,12,1,12,1, , , ,1,1,2,2,2,2,3,2,2,3,1,1,3,4,2,1, ,2,38,5,2,2,4,7,1,1,1,2,3,2,1,1,2,2,2,2,3,3,3,3,3,2,2,2,1,1,5,5,5, ,5,5, ,1,1,1,5,1,1,1,2,2,1, , , , , ,2,1,1,2,1,2,1,2,2,1,2,2,2,2,1,48,88,18547,4,1,1,2,2, , , ,2,2,1,2,1,1,2, , , , ,4,3,3,3,3,3,3,3,3, ,2,2,1,1,1,12,2,1,1,0,1,12,1,1,1,2,0,2,0,4,2,5,3,0, , , , , ,"MARIO GAME, ACTION GAMES, AND CORAL GAME, RACING GAMES, ALL OF THE MARIO GAMES", 
9786,1.39583333333333,121007,E,1,42003,42,38300,S,2,0,2,1,15,1,15,1, , , ,1,1,1,1,1,1,2,1,3,1,1,1,3,1,3,3, ,2,40,6,2,1,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,2,1,2,2,5,1,1,2,1,1,2,2,1,1,1,1,1, , , , , ,1,1,1,2,1,1,1,1,1,2,1,2,2,2,1,15629,58,24,3,1,1,2,1,1, , ,2,2,1,2,1,1,1,1,102, , ,3,4,4,3,2,3,1,3,1,2,1,2,2,2,1,15,1,4,1,1,1,15,2,1,1,4,3,4,6,5,4,9,3,1, , ,FRIEND''S HOUSES, , ,"KINGDOM HEARTS, TONY HAWK, MADDEN",ORGAN TRAIL
9384,3.375,121007,E,1,25003,25,38340,S,2,2,2,1,12,1,12,1, , , ,1,1,1,1,1,1,1,1,3,1,1,2,4,1,1,1, ,1,47,3,2,1,6,4,2,1,1,1,2,1,1,2,2,1,1,2,1,1,3,3,1,1,1,1,1,1,4,3,4,3,5,4, ,2,1,1,1,1,1,1,1,2,1, , , , , ,1,2,2,1,1,2,2,2,1,1,1,1,2,2,1,13124, , ,3,1,2,2,1, , , ,1,2,1,1,1,1,1,9, , , ,4,1,1,1,1,3,3,3,3, ,2,2,1,1,1,12,1,1,1,1,1,12,1,1,1,2,2,5,0,5,3,7,4,4, , , , , ,DOOM 3, 
16032,1.14583333333333,12208,E,1,25003,25,38340,S,2,1,4,1,15,2,15,2, , , ,1,1,1,1,1,1,1,1,3,1,1,4,4,4,4,3, ,2,49,6,2,1,7,2,1,1,1,1,1,1,9,1,2,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,3,3,1,1,2,4,1,1,1,1,1,1, , , , , ,2,1,2,2,1,2,1,2,1,1,2,2,2,2,1,0,0, ,6,0,1,2,1,3, , ,2,2,1,2,2,2,2, , , , ,3,3,3,3,3,3,3,3,3, ,3, ,2,2,2,15,1,4,1,1,1,15,2,2,1,2,3,5,5,4,4,5,1,0, , , , , ,"BLOONS, ADDICTINGGAMES.COM", 
16302,1,12408,E,1,25003,25,38340,S,2,2,1,1,17,2,17,2, , , ,1,1,1,2,2,1,3,1,3,1,1,8,4,4,4,3, ,2,59,6,2,1,6,8,2,1,1,1,3,2,2,1,1,1,2,1,1,3,3,2,3,1,2,1,2,2,2,2,1,1,5,1,1,2,2,4,4,1,1,2,1,1,1, , , , , ,2,1,1,2,2,1,2,2,2,1,1,2,2,2,1,11632,17,10,6,0,2,2,1, , , ,2,2,2,2,2,2,2, , , , ,4,3,3,3,3,3,3,3,3, ,3, ,3,1,2,17,1,6,1,1,1,17,2,2,1,2,2,2,6,3,3,5,0,0, , ,FRIENDS HOUSES, , ,"BURNOUT, GRAND THEFT AUTO, DANCE DANCE REVOLUTION", 
3724,3.04166666666667,112307,E,1,25013,25,44140,S,2,2,2,2,17,1, , ,3,17,1,1,1,1,1,2,1,3,3,3,3,1,1,2,1,2,4, ,1,48,3,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,3,3,3,1,1,1,1,1,5,5,5,5,2,1,1,1,1,4,4,1,1,1,1,2,1, , , , , ,2,1,2,2,1,2,1,2,1,1,1,2,2,2,1,18,41,48,1,8,1,1,1,3,2,2,2,2,2,2,1,1,2, , , , ,3,3,2,2,3,3,3,3,2,2,1,3,2,3,1,17,1,6,2,1,1,17,2,1,1,4,2,5,3,3,3,6,2,0, , ,GRANDPARENTS, , ,"GUITAR HERO, SOLITAIRE, MARIO KART", 
13104,1.89583333333333,123007,C,2,55079,55,33340,U,1,1,2,1,13,2,13,2, , , ,1,1,1,1,1,1,3,3,3,3,1,2,4,1,3,3, ,2,29,3,2,2,4,2,1,1,2,2, , , , , , , , ,3,3,2,3,3,2,1,1,1,2,5,4,5, , , , ,1,4,1,5,1,1,2,1,2,1, , , , , ,1,1,2,2,1,2,1,2,1,1,2,2,2,1,1,0,11634,13792,6,2,1,2,1,1, , , , ,1,2,2,1,1,1,104, , ,2,3,3,2,3,2,2,1,3, ,3, ,1,2,2,13,2,2,1,1,0,13,1,2,1, , ,3,0,3,2,6,2,1, , , , , ,"TAKEN 4, BURNOUT 3, FANTASTIC 4",MATH GAME
10474,2.45833333333333,121207,C,2,55133,55,33340,S,2,1,2,1,16,1,16,1, , , ,1,1,1,1,1,1,2,3,3,1,1,2,4,4,4,3, ,1,48,4,2,1,5,2,1,1,1,1,1,1,2,2,2,1,1,1,3,2,2,1,3,1,1,1,1,1,4,3,1,4,4,5,2,3,2,2,2,1,1,1,1,2,1, , , , , ,2,2,1,1,1,1,2,1,1,2,1,2,2,2,1,15,53,11258,3,0,2,2,1, , , ,1,2,1,2,1,2,2, , , , ,4,2,3,1,2,3,3,2,2,1,2,3,2,1,1,16,1,5,1,1,1,16,2,1,1,1,3,5,2,4,3,7,2,1, , , , , ,"GEARS OF WAR, OBLIVION, BIOSHOCK", 
13119,1.0625,10908,C,2,55079,55,33340,U,1,2,2,1,17,1,17,1, , , ,2,1,1,1,1,1,1,1,3,1,1,2,3,4,2,2, ,2,47,6,2,2,4,1,1,1,1,2,1,1,1,2,2,2,1,1,1,3,3,1,3,1,1,2,1,2,5,1,1,1,1,5,3,2,2,2,4,2,1,2,1,1,1, , , , , ,1,2,1,1,1,2,1,1,1,2,2,2,1,2,1,18325,88,35,1,4,1,1,1,1,1,1,1,1,2,2,2,1,2, , , , ,2,2,2,1,3,2,1,1,1,1,1,1,2,3,1,17,2,6,1,1,1,17,2,1,1,2,2,3,4,4,3,7,1,3, , , , , ,"PRINCE OF PERSIA, SPORTS GAMES, NBA LIVE", 
14080,1.0625,11408,C,2,55079,55,33340,S,2,1,2,2,17,1, , ,3,17,1,1,1,2,2,1,1,1,1,3,1,1,1,3,1,3,3, ,1,58,5,2,1,8,5,1,1,1,1,1,1,1,2,2,1,1,2,3,3,3,1,3,1,1,1,1,1,1,3,1,1,1,4, ,4,1,4,1,2,1,1,1,2,1, , , , , ,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,15,16226,5,3,0,2,1,1,2,1,2,1,2,2,2,2,2,2, , , , ,1,3,3,3,3,3,3,3,1,2,1,2,2,2,1,17,1,6,2,0,1,17,2,1,1,2,2,5,4,3,3,7,0,1, , , , , ,"GEARS OF WAR, MAPLE STORY, CALL OF DUTY", 
9894,1.95833333333333,121307,C,2,55079,55,33340,U,1,0,2,1,15,2,15,2, , , ,2,1,1,1,1,1,3,3,3,3,1,1,3,1,3,3, ,1,38,5,2,1,3,3,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,3,2,1,1,1,1,1,2,1,1,1, , , , , ,2,1,2,2,2,1,2,1,2,2,1,2,1,1,1,10,102,18,2,2,1,2,1,1, , ,1,2,1,2,1,1,2, , , , ,2,2,3,2,3,3,3,3,1,2,1,1,1,2,2,15,1,4,1,1,1,15,2,2,1,2,3,4,6,5,3,4,3,0, , ,YMCA, , ,"DANCE DANCE REVOLUTION, RUNESCAPE, GUITAR HERO", 
2550,1.58333333333333,120907,P,4,6041,6,41860,S,2,2,3,1,16,1,16,1, , , ,1,1,1,1,1,1,1,1,3,1,1,1,2,1,4,1, ,2,56,2,2,1,8,3,1,1,1,1,1,1,1,1,2,1,1,2,1,1,3,1,3,1,1,1,1,2,2,1,3,3,1,4, ,2,2,2,2,2,1,2,2,2,1, , , , , ,1,1,2,1,1,1,2,2,1,1,1,1,2,2,1,48,54,39,4,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,88, , ,1,3,4,2,2,3,3,3,2,2,2,2,1,3,1,16,1,5,1,1,1,16,2,1,1,3,2,4,3,5,1,9,2,1, , , , , ,"SUPERMARIO GALAXY, ZELDA, RESIDENT EVIL 4","WORD GAME TO HELP UNDERSTAND A CERTAIN TOPIC, SPANISH.  A VERSION OF BATTLESHIP"
16012,3.16666666666667,12208,P,4,6075,6,41860,U,1,2,1,2,13,2, , ,3,13,2,1,1,2,2,1,2,3,3,3,1,1,2,4,2,2,3, ,2,43,2,2,2,1,7,2,1,1,1,1,2,1,1,1,1,1,2,3,3,3,3,3,2,2,2,1,2,1,5,5, ,5,3, ,2,2,2,4,2,1,1,1,1,1, , , , , ,2,1,1,2,1,2,2,2,1,1,2,2,2,2,1,17,27, ,2,1,1,2,1,3, , ,2,2,1,2,2,2,1,1,110, , ,1,2,2,2,1,2,3,3,2,1,2,3,1,2,2,13,2,2,2,0,1,13,1,2,1,3,2,1,1,4,4,5,1,2, , ,AFTER SCHOOL PROGRAM, , ,"GRAND THEFT AUTO: SAN ANDREA, MARIO PARTY","I DON'T KNOW WHAT IT WAS CALLED, IT WAS RELATED TO SOCIAL STUDIES"
1031,1,110507,C,2,29153,29,0,R,3,0,1,1,17,2,17,2, , , ,1,1,1,1,1,1,3,1,3,1,1,2,3,3,4,3, ,2,53,6,2,1,6,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,3,1,3,1,2,1,2,2,1,3,4,3,1,3,4,2,2,4,4,2,1,2,1,2,1, , , , , ,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,3,52, ,4,2,1,2,1,1, , ,2,2,1,2,2,2,2, , , , ,4,2,2,2,2,3,3,2,2,2,2,2,1,2,2,17,1,6,1,1,1,17,2,2,1,2,3,2,2,3,2,6,1,0, , , , , ,"BEJEWELED, TETRIS", 
2619,1.72916666666667,111307,C,2,29097,29,27900,S,2,0,4,2,16,2, , ,3,16,2,1,1,1,1,1,1,1,1,3,1,1,2,2,2,4,3, ,1,45,5,2,1,6,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,2,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,2,2,1,2,1, , , , , ,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,11403,19165,19198,5,0,1,1,2,2,1,2,2,2,1,1,1,2,1,1,11403, , ,2,2,2,2,2,2,3,3,3, ,3, ,2,2,2,16,1,5,2,1,1,16,2,2,1,3,3,2,5,5,1,10,3,0, , , , , ,"BOGGLE, SCATTERGORIES, SCRABBLE",BOGGLE
7878,3.875,120307,C,2,29043,29,44180,S,2,1,2,1,16,1,16,1, , , ,1,1,1,1,1,1,3,3,3,1,1,1,3,1,3,2, ,1,35,2,2,1,4,3,1,1,1,1,1,1,1,2,1,2,1,1,3,3,3,3,3,1,1,1,1,1,2,3,1,2,3,3,1,4,2,2,4,2,1,1,1,2,1, , , , , ,2,2,1,1,2,2,2,1,1,1,1,1,2,1,1,18,61, ,1,12,1,1,1,3,2,1,1,1,1,2,2,2,2, , , , ,2,3,3,3,3,3,3,2,2,2,1,2,1,3,1,16,1,5,1,1,1,16,2,1,1,3,2,5,4,3,3,7,1,0, , ,GRANDPARENTS HOUSE, , ,"GUITAR HERO, WORLD OF WARCRAFT", 
9049,2.1875,120707,E,2,39107,39,0,R,3,0,3,1,17,2,17,2, , , ,1,1,2,1,1,1,1,8,3,1,2, , , , , ,2,1,50,4,2,1,9,9,1,1,1,1,1,1,1,2,2,2,1,1,1,1,3,3,3,1,2,1,1,2,2,3,5,2,3,3,2,2,1,2,2,2,1,2,2,2,2, , , , , ,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,18, , ,6,0,1,2,2, , , ,2,2,1,2,1,1,2, , , , ,3,3,3,3,3,3,3,3,8, ,8, ,8,1,2,17,1,6,1,1,1,17,2,2,1,2,2,3,3,5,1,1,3,0, , , , , ,GUITAR HERO, 
16053,2.9375,12208,E,2,39011,39,0,R,3,1,4,1,16,1,16,1, , , ,1,1,1,1,1,1,1,1,3,1,1,2,3,2,2,4, ,1,40,3,2,1,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,4,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1, , , , , ,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,24,18,10214,3,1,1,2,1,3, , ,1,2,1,1,1,1,1,9, , , ,4,3,3,3,3,3,2,2,2,2,1,1,2,2,1,16,1,5,1,1,1,16,2,1,1,4,3,5,6,5,4,10,4,0, , ,LIKE AT FRIENDS HOUSE OR SOMEWHERE ELSE, , ,"MADDEDN 07, GUITAR HERO II, ACE COMPABT IV SHATTERED SKIES", 
6912,1.4375,120707,E,2,39095,39,45780,U,1,2,2,2,13,1, , ,3,13,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,3, ,2,43,5,2,2,5,1,2,1,1,1,4,1,1,2,2,2,1,2,2,1,3,3,3,2,1,2,2,1,5,2,5, ,5,3, ,2,2,4,4,2,1,1,1,2,1, , , , , ,1,1,1,2,2,2,1,2,2,1,2,2,2,2,1,0,0,88,4,0,2,1,2, ,1,2,2,2,1,1,1,1,1,1,0, , ,2,3,3,3,3,3,3,3,2,2,2,2,3,1,1,13,2,2,2,1,1,13,1,1,1,2,1,2,1,3,3,5,4,0, , , , , ,"TINY COMBAT 2, ELECTRIC MAN, YAHOO POOL",SCARY FOR KIDS.COM.  SCARY MAZE
8073,4,120707,E,2,39095,39,45780,U,1,2,2,3,16,1, , ,2,16,1,1,1,1,1,2,1,3,1,3,3,1,1,1,1,2,1, ,1,32,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,1,1,1,1,3,3,3,2,1,2,2,2,2,5,5, ,5,1,1,2,2,2,2,2,1,2,1,2,1, , , , , ,2,1,2,1,2,2,1,2,1,1,2,2,2,2,1,107,0,0,3,1,2,1,1,2,2,2,2,2,1,1,1,2,1,1,11961, , ,2,3,3,3,3,3,1,4,1,3,3, ,1,2,1,16,2,5,3,1,1,16,2,1,1,1,2,1,3,5,2,5,3,1, , , , , ,"POGO 21, DOMINOES, BLACKJACK",CHECKERS
4733,3.27083333333333,112507,E,2,39139,39,31900,S,2,1,1,1,12,1,12,1, , , ,1,1,2,2,2,2,1,1,1,1,1,2,3,2,3,3, ,1,43,3,2,1,3,7,1,1,1,2,5,1,1,2,2,1,1,2,3,3,1,1,3,2,2,2,1,2,3,1,5, ,5,5, ,2,1,2,1,1,1,2,2,2,1, , , , , ,8,1,1,1,1,2,1,2,1,1,2,2,2,2,9, , , ,4,1,1,2,1,1, , ,1,2,1,2,2,1,1,1,104, , ,3,3,2,2,3,3,2,2,2,2,2,2,2,2,1,12,1,1,1,0,1,12,1,1,1,2,2,1,1,5,1,7,2,0, , , , , ,WHATEVER LOOKS COOL,MATH MATCHING
6884,1.20833333333333,112807,E,3,47179,47,27740,U,1,0,2,1,15,1,15,1, , , ,1,1,1,1,1,1,1,1,3,1,1,1,4,1,4,3, ,2,46,6,2,1,7,2,1,1,1,2,1,1,2,1,2,2,1,2,1,3,3,1,3,1,1,1,1,1,2,2,2,2,5,5, ,2,2,4,4,1,1,1,2,1,2, , , , , ,1,1,1,1,1,2,1,2,1,2,1,2,2,2,1,10735, , ,4,0,1,2,1,3, , ,2,2,1,2,1,1,2, , , , ,1,2,3,2,2,3,2,2,3, ,2,2,2,2,1,15,1,4,1,1,1,15,2,1,1,2,1,5,4,3,3,8,3,1, , , , , ,ASSASSIN'S CREED, 
18482,2.41666666666667,12808,E,3,47163,47,28700,S,2,0,2,1,15,1,15,1, , , ,1,1,2,2,1,1,3,3,3,3,1,1,3,1,2,3, ,1,56,1,2,1,2,1,1,1,1,1,3,2,2,2,2,1,1,1,3,1,2,1,3,1,1,1,1,1,2,3,1,1,3,2,3,1,1,2,2,1,1,1,1,2,2, , , , , ,2,2,1,1,1,1,1,2,1,1,1,2,2,2,1,24,17323,14428,5,2,1,2,1,3, , ,2,2,1,2,2,2,1,1,102, , ,2,2,2,2,2,2,3,3,2,2,2,2,2,2,1,15,1,4,1,0,1,15,2,1,1,0,3,5,4,5,3,8,1,0, , , , , ,MADDEN07 NEDD FOR SPEED UNDERGROUND 2 GOD OF WAR2,ORGAN TRIAL
17915,2.5,13008,E,3,47163,47,28700,S,2,2,2,1,12,1,12,1, , , ,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,4, ,1,46,5,2,1,7,3,2,1,1,1,3,1,1,2,2,2,2,2,2,3,1,3,2,1,1,1,1,1,3,3,3,3,5,3, ,2,1,1,4,1,1,1,1,1,1, , , , , ,2,2,2,2,1,1,2,1,1,2,2,2,2,2,1,54,21030,11469,2,1,1,2,1,3, , ,1,2,1,2,1,1,2, , , , ,4,1,2,1,1,2,3,3,2,1,2,1,1,2,1,12,1,1,1,1,1,12,1,1,1,2,0,5,0,4,4,4,3,3, , , , , ,"LEGEND OF ZELDA, SPYRO A NEW BEGINING, BRAIN AGE", 
8762,4,120607,E,3,47063,47,34100,S,2,1,2,1,12,2,12,2, , , ,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,3, ,1,35,3,2,1,5,1,1,1,1,1,3,2,1,1,1,2,1,1,1,1,1,3,3,1,2,2,1,2,2,1,2,5,1,1,1,2,2,2,8,2,1,2,2,1,1, , , , , ,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,20,18,17,3,0,1,1,1,1,3,1,1,2,1,2,1,1,1,9, , , ,2,2,2,2,2,3,3,3,1,1,1,2,1,3,2,12,1,1,1,1,1,12,1,2,1,3,2,2,6,4,2,10,3,0, , ,FRIENDS AND RELITIVES HOMES, , ,"HALO 3, GUITAR HERO, GRAND THEFT AUTO", 
15983,1.91666666666667,12208,P,4,53061,53,42660,S,2,2,2,2,12,1, , ,1,12,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1, ,1,47,6,2,1,6,2,2,1,1,2,3,1,1,1,2,2,1,2,1,1,3,1,1,2,1,2,2,1,3,4,5, ,5,4, ,1,1,2,4,1,1,1,1,1,1, , , , , ,1,1,1,2,1,1,1,2,1,1,1,2,2,2,1,38,56,48,1,4,1,2,1,3, , ,1,1,1,1,1,1,2, , , , ,2,3,2,1,2,3,1,1,3, ,3, ,2,2,1,12,1,1,2,1,1,12,1,1,1,3,1,2,0,4,4,9,4,3, , , , , ,"POKEMON DIAMOND, THE SIMPSONS GAME, MARIO KART SUPER CIRCUIT", 
14123,1.5625,10708,P,4,53033,53,42660,S,2,0,2,1,15,1,15,1, , , ,1,1,1,1,1,1,1,1,3,1,1,1,2,1,4,2, ,2,31,5,2,1,8,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,3,2,1,1,1,2,4,3,5, ,4,2,1,1,1,1,1,1,1,1,1,1,1, , , , , ,1,2,1,2,1,2,2,1,1,2,2,1,2,2,1,17365,0,13525,3,3,1,2,1,3, , ,1,1,1,1,1,1,1,1,0, , ,1,1,2,2,1,3,3,2,2,1,3, ,2,2,1,15,1,4,1,1,1,15,2,1,1,3,3,3,2,5,4,6,4,3, , ,FRIEND HOUSE, , ,"NEVER WINTER NIGHTS, OBEL VIN, EMPROIR EARTH",REN AND STIMPY
10210,2.5,121207,P,4,53033,53,42660,S,2,1,2,2,14,2, , ,3,14,2,1,1,1,1,2,1,1,1,3,3,1,2,4,4,2,2, ,2,41,5,2,3,7,5,1,1,1,1,1,1,1,1,2,1,2,2,1,1,3,1,3,2,1,1,1,2,4,3,1, ,1,2, ,2,1,2,2,1,1,2,1,2,1, , , , , ,2,1,2,2,1,1,2,2,1,2,1,2,2,2,1,37,0,0,5,0,2,2,2, , , ,2,2,1,1,1,2,2, , , , ,2,2,3,4,2,4,3,3,3, ,3, ,2,0,2,14,4,3,2,1,1,14,1,2,1,3,1,3,3,5,2,5,3,0, , , , , ,"PACMAN, BASE JUMPING, THIN ICE", 
17524,1.54166666666667,12508,P,4,53033,53,42660,S,2,0,2,1,17,2,17,2, , , ,1,1,1,1,1,1,1,1,3,1,2, , , , , ,3,1,54,7,2,1,8,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,2,2,2,1,1,1,5,5, ,1,1,1,1,1,1,2,2,2,2, , , , , ,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,18946,18,57,5,0,1,2,2, , , ,2,2,1,1,2,2,1,9, , , ,2,3,4,4,4,3,4,3,2,1,3, ,2,1,2,17,1,6,1,1,1,17,2,2,1,4,2,3,4,5,1,2,2,0, , ,FRIEND''S HOUSE, , ,"ROCK STAR ROCK BAND, GUITAR HERO, THE SIMS", 
16478,1.35416666666667,12808,E,3,51019,51,31340,S,2,2,3,1,16,2,16,2, , , ,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,1, ,2,50,5,2,1,8,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,1,2,1,1,2,1,1,1,1,5,5,1,2,2,2,1,2,1,2,2,2,2, , , , , ,1,1,1,2,1,1,2,2,1,2,1,2,2,2,1,18,18946,41,5,0,1,2,2, , , ,2,2,1,1,2,2,2, , , , ,2,3,3,3,3,3,3,3,3, ,3, ,3,1,2,16,1,5,1,1,1,16,2,2,1,2,3,3,5,5,1,7,2,0, , ,1FRIENDS HOUSES, , ,"GUITAR HERO, ROCK BAND, SOLITAIRE", 
904,2.35416666666667,110407,E,3,51183,51,40060,S,2,1,1,1,13,1,13,1, , , ,1,1,1,1,1,1,1,1,3,1,1,1,2,4,4,3, ,2,45,5,1,1,1,1,1,1,1,1,4,1,2,2,2,1,1,2,3,3,3,1,3,2,1,2,1,1,3,3,5, ,5,5, ,1,2,2,1,2,1,1,1,2,1, , , , , ,1,1,1,1,1,2,1,1,1,2,2,1,2,2,1,20182,20162,20,1,4,2,1,1,2,1,2,2,2,1,2,2,1,2, , , , ,2,3,3,3,3,3,1,1,3, ,2,1,2,2,1,13,3,2,1,1,1,13,1,1,1,1,2,3,0,5,3,9,2,2, , , , , ," STAR WARS: EMPIRE AT WAR, STAR WARS KNIGHTS OF THE OLD REPUBLIC 2: THE SITH LORDS, HALO 2", 
5679,1.39583333333333,112607,E,3,51003,51,16820,S,2,0,2,1,13,1,13,1, , , ,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,4, ,2,44,7,2,1,9,3,1,1,1,2,4,1,1,2,2,2,1,2,1,1,3,3,1,1,2,2,1,2,1,3,5,5,5,5, ,1,1,1,2,1,1,2,2,2,2, , , , , ,2,1,1,2,2,2,1,1,2,1,2,2,2,2,1,88,19726,13923,4,1,1,2,1,3, , ,2,2,1,1,1,1,2, , , , ,4,3,3,3,2,3,3,3,3, ,3, ,3,2,1,13,1,2,1,1,1,13,1,1,1,2,1,2,1,5,1,5,4,0, , , , , ,"FOOTBALL, SOCCER, FINAL FANTASY", 
11824,2.75,121807,E,3,51003,51,16820,S,2,2,1,1,17,1,17,1, , , ,1,1,2,2,1,1,3,3,3,3,1,3,4,2,3,4, ,2,42,3,2,2,6,9,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,1,1,1,1,1,2,2,1,2,4,4,4,2,2,4,2,2,1,1,1,1,1, , , , , ,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,20,34,10735,3,2,2,1,1,3,3,2,1,1,2,2,1,2,1,1,88, , ,2,2,4,2,2,3,2,3,2,2,2,1,2,2,1,17,2,6,1,0,1,17,2,1,1,4,3,5,4,4,4,10,1,0, , ,FRIENDS HOUSE, , ,"HALO 3, NBA2K8, ASSASSIN'S CREED",EDUCATIONAL COMPUTER GAME.
4713,1.125,121907,E,3,51003,51,16820,S,2,2,4,1,17,1,17,1, , , ,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,3, ,2,51,7,2,1,8,2,2,0,1,1,3,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,5,5,2,4,1,3,4,2,1,2,2,2,2,2,2,2,1,97, , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , ,1,17,1,6,1,1,1,17,2,1,0,3,1,4,3,4,0, , , , , , ,NO REASON, , , 
